# Scenerio I: m2=550GeV,m3=510GeV
# mu= 265 GeV
# for all of the numbers, unit is in pb
# LO QCD:    404.50357055664062      pb, NLO QCD:   240.09399414062500      pb,NLOW:   233.35254096984863      pb
# Total Cross Section is:   637.85611152648926     

# for M_ttbar distribution
# M_tt(min)                  delta\sigma_LO            delta\sigma_NLOW
#  ===========================================
# for PT_tt 
# pT_tt(min)                  delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        404.61989089911071        42.457785157911715     
   50.000000000000000        0.0000000000000000        104.18299313491971     
   100.00000000000000        0.0000000000000000        40.092290334096070     
   150.00000000000000        0.0000000000000000        19.543743502888809     
   200.00000000000000        0.0000000000000000        10.645871646910566     
   250.00000000000000        0.0000000000000000        6.1658874548572404     
   300.00000000000000        0.0000000000000000        3.7369109297865561     
   350.00000000000000        0.0000000000000000        2.3263282534784469     
   400.00000000000000        0.0000000000000000        1.4819188393905876     
   450.00000000000000        0.0000000000000000       0.97072345647284974     

#  ===========================================
# for rapidity distribution of top 
# y(min)                     delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW} 
  -3.0000000000000000        5.4825212167479300        3.4617728269351553      
  -2.5000000000000000        14.395103940708577        8.9154488647308252      
  -2.0000000000000000        27.054264192180039        15.700810460589189      
  -1.5000000000000000        41.036447278371654        23.830254247912137      
  -1.0000000000000000        53.159213624965759        30.369846421857286      
 -0.50000000000000000        60.022669879283931        33.877154694385425      
   0.0000000000000000        59.995018121141804        33.938639062064972      
  0.50000000000000000        53.095684689428118        30.008842211190679      
   1.0000000000000000        41.010467493383821        23.354030968398376      
   1.5000000000000000        27.070212005819126        15.967197055754601      
   2.0000000000000000        14.397695423961972        8.7505920168787803      
   2.5000000000000000        5.4845557567012460        3.6398316272200018      


#  ===========================================
# for rapidity distribution of anti-top 
# y(min)                     delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -3.0000000000000000        5.4878712904353737        3.4866918772524826     
  -2.5000000000000000        14.356898955927443        8.5934934736795920     
  -2.0000000000000000        27.100079937861874        15.964826233892616     
  -1.5000000000000000        41.067950365442854        22.418228008514671     
  -1.0000000000000000        53.046053605303143        30.421423682837997     
 -0.50000000000000000        60.056609772344110        34.271111462812883     
   0.0000000000000000        60.095726439696435        35.482978285401273     
  0.50000000000000000        53.019033348946238        29.991730444549081     
   1.0000000000000000        41.036585252661581        23.660212867394439     
   1.5000000000000000        27.066560352539504        15.679642271074989     
   2.0000000000000000        14.399262030070862        8.6242520864385401     
   2.5000000000000000        5.4810749455257728        3.3638162993149865     
