 For LHC 13 TeV
 For Scenerio III, mu=(m2+m3)/4
 The 3rd column is for m_tt bin,[   350.00000000000000        500.00000000000000      ]
  0.50000000000000000       0.60000002399999997        16.856297095720663        6.3686113126150161     
  0.60000002399999997       0.69999998799999996        18.182078945575093        7.9492751480639541     
  0.69999998799999996       0.80000001200000004        19.744976206710916        10.195223984108939     
  0.80000001200000004       0.90000003600000000        22.300015652891496        13.847601199572889     
  0.90000003600000000        1.0000000000000000        26.006799545051933        19.389140780290255     

 ===========================================
 For the transverse momentum of top: pT_t
 The first two column is pT_t bin
   0.0000000000000000        20.000000000000000        12.321666706167338        1.9110012178191953     
   20.000000000000000        40.000000000000000        35.980475221962038        5.4648421769187081     
   40.000000000000000        60.000000000000000        53.008510845169909        8.7841124994327942     
   60.000000000000000        80.000000000000000        58.617789794115168        11.728653910770355     
   80.000000000000000        100.00000000000000        57.486070871732665        13.765484628065693     
   100.00000000000000        120.00000000000000        50.483449080854840        15.329535700961657     
   120.00000000000000        140.00000000000000        35.825293294754772        16.486646679618595     
   140.00000000000000        160.00000000000000        23.548804521184394        17.262365808389063     
   160.00000000000000        180.00000000000000        12.242580922626562        18.410193584323878     
   180.00000000000000        200.00000000000000        4.5675784282984946        17.206603504408662     
   200.00000000000000        220.00000000000000        2.0024024692295384        13.085199487963365     
   220.00000000000000        240.00000000000000        1.1571645803731097        8.7405804952713915     
   240.00000000000000        260.00000000000000       0.72902640061686830        5.2613477948537906     
   260.00000000000000        280.00000000000000       0.47825649033313139        2.6678923406367443     
   280.00000000000000        300.00000000000000       0.33043854080863833        1.1736567769203345     
   300.00000000000000        320.00000000000000       0.23178373823159640       0.62125302902807045     
   320.00000000000000        340.00000000000000       0.16499872338867927       0.38596455994017537     
   340.00000000000000        360.00000000000000       0.11924005761612971       0.25761099360827600     
   360.00000000000000        380.00000000000000        8.9650378378002479E-002  0.17680084779433730     
   380.00000000000000        400.00000000000000        6.6755825143015146E-002  0.12869493397526427     
   400.00000000000000        420.00000000000000        5.1259598655173530E-002   9.3905226690537746E-002
   420.00000000000000        440.00000000000000        3.8152965587862048E-002   6.8969293201725290E-002
   440.00000000000000        460.00000000000000        2.9602856070478120E-002   5.1439471221241817E-002
   460.00000000000000        480.00000000000000        2.2579287069875331E-002   3.9584100046797119E-002
   480.00000000000000        500.00000000000000        1.7854883667673890E-002   3.1096193086934325E-002
   500.00000000000000        520.00000000000000        1.3796936766704009E-002   2.3898939424600876E-002
   520.00000000000000        540.00000000000000        1.1236549291410452E-002   1.8752055730261827E-002
   540.00000000000000        560.00000000000000        8.7017287068618492E-003   1.4903770148392826E-002
   560.00000000000000        580.00000000000000        6.8960178365090434E-003   1.2324187020274782E-002
   580.00000000000000        600.00000000000000        5.5500599265622622E-003   9.6094956229892271E-003
   600.00000000000000        620.00000000000000        4.6559197158064988E-003   7.8737933197188508E-003
   620.00000000000000        640.00000000000000        3.4807919238354331E-003   6.1825818409176510E-003
   640.00000000000000        660.00000000000000        2.9882431276931219E-003   5.1649644772415780E-003
   660.00000000000000        680.00000000000000        2.4382876652794573E-003   4.1803155963655138E-003
   680.00000000000000        700.00000000000000        2.0404912339816723E-003   3.4430601508789777E-003
   700.00000000000000        720.00000000000000        1.5536527651570983E-003   2.7102695824154166E-003
   720.00000000000000        740.00000000000000        1.3912565881838668E-003   2.5290611970599595E-003
   740.00000000000000        760.00000000000000        1.1483265173504536E-003   2.0005544161836464E-003
   760.00000000000000        780.00000000000000        9.2716589199584836E-004   1.6664262374751948E-003
   780.00000000000000        800.00000000000000        8.4743186268640012E-004   1.3805197609684287E-003
   800.00000000000000        820.00000000000000        6.3261931137752734E-004   1.0598056145330527E-003
   820.00000000000000        840.00000000000000        5.4541583054778869E-004   9.8912448126977802E-004
   840.00000000000000        860.00000000000000        4.6127529631563894E-004   8.9792063329764108E-004
   860.00000000000000        880.00000000000000        3.8196906626506550E-004   7.2041355965720430E-004
   880.00000000000000        900.00000000000000        3.1474542563054297E-004   6.0777234527389999E-004
   900.00000000000000        920.00000000000000        2.8592752994744829E-004   4.8931263471216433E-004
   920.00000000000000        940.00000000000000        2.3431879357676321E-004   4.3724095215271012E-004
   940.00000000000000        960.00000000000000        1.7714252698719860E-004   4.1235831344250517E-004
   960.00000000000000        980.00000000000000        1.5547212271630384E-004   3.0968315976143086E-004
   980.00000000000000        1000.0000000000000        1.4436311107733765E-004   2.6020944777052169E-004

 ===========================================
